number,page,click,service_id,service_name,time,duration
273,page 45,click (2411 578),214-7,214-7 Harrow & Wealdstone to Elephant & Castle,12:49:00,00:52:00
274,page 45,click (2411 647),223-14,223-14 Elephant & Castle - Harrow & Wealdstone,12:49:00,00:53:00
275,page 45,click (2411 716),242D-8,242D-8 Stonebridge Park - Elephant & Castle,12:50:00,00:43:00
276,page 45,click (2411 785),233-12,233-12 Queen's Park to Elephant & Castle,12:53:00,00:29:00
277,page 45,click (2411 854),245-12,245-12 Elephant & Castle to Queen's Park,12:53:00,00:30:00
278,page 46,click (2411 509),237D-9,237D-9 Elephant & Castle - Stonebridge Park,12:57:00,00:43:00
279,page 46,click (2411 578),232-13,232-13 Elephant & Castle to Queen's Park,13:00:00,00:30:00
280,page 46,click (2411 647),212-9,212-9 Queen's Park to Elephant & Castle,13:00:00,00:30:00
281,page 46,click (2411 716),234-12,234-12 Harrow & Wealdstone to Elephant & Castle,13:04:00,00:52:00
282,page 46,click (2411 785),206D-12,206D-12 Elephant & Castle - Harrow & Wealdstone,13:04:00,00:53:00
283,page 46,click (2411 854),240-10,240-10 Stonebridge Park - Elephant & Castle,13:06:00,00:42:00
284,page 47,click (2411 509),243-9,243-9 Elephant & Castle to Queen's Park,13:08:00,00:30:00
285,page 47,click (2411 647),204-10,204-10 Elephant & Castle - Stonebridge Park,13:12:00,00:45:00
286,page 47,click (2411 716),241-10,241-10 Queen's Park to Elephant & Castle,13:15:00,00:30:00
287,page 47,click (2411 785),213-8,213-8 Elephant & Castle to Queen's Park,13:15:00,00:30:00
288,page 47,click (2411 854),236-10,236-10 Harrow & Wealdstone to Elephant & Castle,13:19:00,00:52:00
289,page 48,click (2411 509),225-14,225-14 Elephant & Castle - Harrow & Wealdstone,13:19:00,00:53:00
290,page 48,click (2411 578),207-9,207-9 Stonebridge Park - Elephant & Castle,13:20:00,00:43:00
291,page 48,click (2411 647),2010-13,2010-13 Queen's Park to Elephant & Castle,13:23:00,00:29:00
292,page 48,click (2411 716),210-10,210-10 Elephant & Castle to Queen's Park,13:23:00,00:30:00
293,page 48,click (2411 785),233-13,233-13 Elephant & Castle - Stonebridge Park,13:27:00,00:45:00
294,page 48,click (2411 854),245-13,245-13 Queen's Park to Elephant & Castle,13:30:00,00:30:00
295,page 49,click (2411 509),222-11,222-11 Elephant & Castle to Queen's Park,13:30:00,00:30:00
296,page 49,click (2411 578),226D-12,226D-12 Stonebridge Park - Elephant & Castle,13:34:00,00:44:00
297,page 49,click (2411 647),221D-13,221D-13 Harrow & Wealdstone to Elephant & Castle,13:34:00,00:52:00
298,page 49,click (2411 716),212-10,212-10 Elephant & Castle - Harrow & Wealdstone,13:34:00,00:53:00
299,page 49,click (2411 785),232-14,232-14 Queen's Park to Elephant & Castle,13:38:00,00:29:00
300,page 49,click (2411 854),242D-9,242D-9 Elephant & Castle to Queen's Park,13:38:00,00:30:00
301,page 50,click (2411 509),202D-12,202D-12 Elephant & Castle - Stonebridge Park,13:42:00,00:45:00
302,page 50,click (2411 578),214-8,214-8 Elephant & Castle to Queen's Park,13:45:00,00:30:00
303,page 50,click (2411 647),243-10,243-10 Queen's Park to Elephant & Castle,13:45:00,00:30:00
304,page 50,click (2411 716),223-15,223-15 Harrow & Wealdstone to Elephant & Castle,13:49:00,00:52:00
305,page 50,click (2411 785),241-11,241-11 Elephant & Castle - Harrow & Wealdstone,13:49:00,00:53:00
306,page 50,click (2411 854),237D-10,237D-10 Stonebridge Park - Elephant & Castle,13:50:00,00:43:00
307,page 51,click (2411 509),213-9,213-9 Queen's Park to Elephant & Castle,13:53:00,00:29:00
308,page 51,click (2411 578),240-11,240-11 Elephant & Castle to Queen's Park,13:53:00,00:30:00
309,page 51,click (2411 647),201D-14,201D-14 Elephant & Castle - Stonebridge Park,13:57:00,00:45:00
310,page 51,click (2411 716),210-11,210-11 Queen's Park to Elephant & Castle,14:00:00,00:30:00
311,page 51,click (2411 785),234-13,234-13 Elephant & Castle to Queen's Park,14:00:00,00:30:00
312,page 51,click (2411 854),204-11,204-11 Stonebridge Park - Elephant & Castle,14:04:00,00:44:00
313,page 52,click (2411 509),206D-13,206D-13 Harrow & Wealdstone to Elephant & Castle,14:04:00,00:52:00
314,page 52,click (2411 578),245-14,245-14 Elephant & Castle - Harrow & Wealdstone,14:04:00,00:53:00
315,page 52,click (2411 647),207-10,207-10 Elephant & Castle to Queen's Park,14:08:00,00:30:00
316,page 52,click (2411 716),222-12,222-12 Queen's Park to Elephant & Castle,14:08:00,00:29:00
317,page 52,click (2411 785),232-15,232-15 Elephant & Castle - Stonebridge Park,14:12:00,00:45:00
318,page 52,click (2411 854),242D-10,242D-10 Queen's Park to Elephant & Castle,14:15:00,00:30:00
319,page 53,click (2411 509),236-11,236-11 Elephant & Castle to Queen's Park,14:15:00,00:30:00
320,page 53,click (2411 578),225-15,225-15 Harrow & Wealdstone to Elephant & Castle,14:19:00,00:52:00
321,page 53,click (2411 647),233-14,233-14 Stonebridge Park - Elephant & Castle,14:19:00,00:44:00
322,page 53,click (2411 716),243-11,243-11 Elephant & Castle - Harrow & Wealdstone,14:19:00,00:53:00
323,page 53,click (2411 785),226D-13,226D-13 Elephant & Castle to Queen's Park,14:23:00,00:30:00
324,page 53,click (2411 854),214-9,214-9 Queen's Park to Elephant & Castle,14:23:00,00:29:00
325,page 54,click (2411 509),213-10,213-10 Elephant & Castle - Stonebridge Park,14:27:00,00:45:00
326,page 54,click (2411 578),240-12,240-12 Queen's Park to Elephant & Castle,14:30:00,00:30:00
327,page 54,click (2411 647),221D-14,221D-14 Elephant & Castle to Queen's Park,14:30:00,00:30:00
328,page 54,click (2411 716),212-11,212-11 Harrow & Wealdstone to Elephant & Castle,14:34:00,00:52:00
329,page 54,click (2411 785),202D-13,202D-13 Stonebridge Park - Elephant & Castle,14:34:00,00:44:00
330,page 54,click (2411 854),210-12,210-12 Elephant & Castle - Harrow & Wealdstone,14:34:00,00:53:00
331,page 55,click (2411 509),237D-11,237D-11 Elephant & Castle to Queen's Park,14:38:00,00:30:00
332,page 55,click (2411 578),234-14,234-14 Queen's Park to Elephant & Castle,14:38:00,00:29:00
333,page 55,click (2411 647),222-13,222-13 Elephant & Castle - Stonebridge Park,14:42:00,00:45:00
334,page 55,click (2411 716),223-16,223-16 Elephant & Castle to Queen's Park,14:45:00,00:30:00
335,page 55,click (2411 785),207-11,207-11 Queen's Park to Elephant & Castle,14:45:00,00:30:00
336,page 55,click (2411 854),201D-15,201D-15 Stonebridge Park - Elephant & Castle,14:49:00,00:44:00
337,page 56,click (2411 509),241-12,241-12 Harrow & Wealdstone to Elephant & Castle,14:49:00,00:52:00
338,page 56,click (2411 578),242D-11,242D-11 Elephant & Castle - Harrow & Wealdstone,14:49:00,00:53:00
339,page 56,click (2411 647),204-12,204-12 Elephant & Castle to Queen's Park,14:53:00,00:30:00
340,page 56,click (2411 716),236-12,236-12 Queen's Park to Elephant & Castle,14:53:00,00:29:00
341,page 56,click (2411 785),214-10,214-10 Elephant & Castle - Stonebridge Park,14:57:00,00:43:00
342,page 56,click (2411 854),206D-14,206D-14 Elephant & Castle to Queen's Park,15:00:00,00:30:00
343,page 57,click (2411 509),226D-14,226D-14 Queen's Park to Elephant & Castle,15:00:00,00:30:00
344,page 57,click (2411 578),232-16,232-16 Stonebridge Park - Elephant & Castle,15:04:00,00:44:00
345,page 57,click (2411 647),245-15,245-15 Harrow & Wealdstone to Elephant & Castle,15:04:00,00:53:00
346,page 57,click (2411 716),240-13,240-13 Elephant & Castle - Harrow & Wealdstone,15:04:00,00:53:00
347,page 57,click (2411 785),233-15,233-15 Elephant & Castle to Queen's Park,15:08:00,00:30:00
348,page 57,click (2411 854),221D-15,221D-15 Queen's Park to Elephant & Castle,15:08:00,00:29:00
349,page 58,click (2411 578),234-15,234-15 Elephant & Castle - Stonebridge Park,15:12:00,00:42:00
350,page 58,click (2411 647),237D-12,237D-12 Queen's Park to Elephant & Castle,15:15:00,00:29:00
351,page 58,click (2411 716),225-16,225-16 Elephant & Castle to Queen's Park,15:15:00,00:30:00
352,page 58,click (2411 785),243-12,243-12 Harrow & Wealdstone to Elephant & Castle,15:19:00,00:53:00
353,page 58,click (2411 854),213-11,213-11 Stonebridge Park - Elephant & Castle,15:19:00,00:46:00
354,page 58,click (2411 923),207-12,207-12 Elephant & Castle - Harrow & Wealdstone,15:19:00,00:53:00
355,page 59,click (2411 578),202D-14,202D-14 Elephant & Castle to Queen's Park,15:23:00,00:30:00
356,page 59,click (2411 647),223-17,223-17 Queen's Park to Elephant & Castle,15:23:00,00:29:00
357,page 59,click (2411 716),236-13,236-13 Elephant & Castle - Stonebridge Park,15:27:00,00:42:00
358,page 59,click (2411 785),212-12,212-12 Elephant & Castle - Harrow & Wealdstone,15:30:00,00:54:00
359,page 59,click (2411 854),204-13,204-13 Queen's Park to Elephant & Castle,15:30:00,00:31:00
360,page 59,click (2411 923),210-13,210-13 Harrow & Wealdstone to Elephant & Castle,15:33:00,00:52:00
361,page 60,click (2411 578),222-14,222-14 Stonebridge Park - Elephant & Castle,15:34:00,00:45:00
362,page 60,click (2411 647),226D-15,226D-15 Elephant & Castle to Queen's Park,15:34:00,00:30:00
363,page 60,click (2411 716),201D-16,201D-16 Elephant & Castle to Queen's Park,15:37:00,00:30:00
364,page 60,click (2411 785),206D-15,206D-15 Queen's Park to Elephant & Castle,15:38:00,00:30:00
365,page 60,click (2411 854),221D-16,221D-16 Elephant & Castle - Stonebridge Park,15:41:00,00:44:00
366,page 60,click (2411 923),241-13,241-13 Elephant & Castle to Queen's Park,15:44:00,00:30:00
367,page 61,click (2411 578),233-16,233-16 Queen's Park to Elephant & Castle,15:45:00,00:30:00
368,page 61,click (2411 647),237D-13,237D-13 Elephant & Castle - Harrow & Wealdstone,15:48:00,00:53:00
369,page 61,click (2411 716),214-11,214-11 Stonebridge Park - Elephant & Castle,15:48:00,00:43:00
370,page 61,click (2411 785),242D-12,242D-12 Harrow & Wealdstone to Elephant & Castle,15:48:00,00:52:00
371,page 61,click (2411 854),203-5,203-5 Stonebridge Park - Elephant & Castle,15:49:00,00:45:00
372,page 61,click (2411 923),205-6,205-6 London Road Depot to Queen's Park,15:50:00,00:33:00
373,page 62,click (2411 578),225-17,225-17 Queen's Park to Elephant & Castle,15:52:00,00:30:00
374,page 62,click (2411 647),232-17,232-17 Elephant & Castle - Stonebridge Park,15:54:00,00:46:00
375,page 62,click (2411 716),223-18,223-18 Elephant & Castle to Queen's Park,15:58:00,00:30:00
376,page 62,click (2411 785),2020-15,2020-15 Queen's Park to Elephant & Castle,15:59:00,00:29:00
377,page 62,click (2411 854),245-16,245-16 Elephant & Castle - Harrow & Wealdstone,16:02:00,00:53:00
378,page 63,click (2411 509),234-16,234-16 Stonebridge Park - Elephant & Castle,16:03:00,00:42:00
379,page 63,click (2411 578),240-14,240-14 Harrow & Wealdstone to Elephant & Castle,16:03:00,00:53:00
380,page 63,click (2411 647),235-6,235-6 Stonebridge Park - Elephant & Castle,16:04:00,00:44:00
381,page 63,click (2411 716),204-14,204-14 Elephant & Castle to Queen's Park,16:05:00,00:30:00
382,page 63,click (2411 785),226D-16,226D-16 Queen's Park to Elephant & Castle,16:08:00,00:29:00
383,page 63,click (2411 854),213-12,213-12 Elephant & Castle to Queen's Park,16:09:00,00:30:00
384,page 63,click (2411 923),202D-10,202D-10 Elephant & Castle - Stonebridge Park,16:10:00,00:42:00
385,page 64,click (2411 509),206D-16,206D-16 Elephant & Castle - Stonebridge Park,16:12:00,00:42:00
386,page 64,click (2411 578),201D-17,201D-17 Queen's Park to Elephant & Castle,16:13:00,00:29:00
387,page 64,click (2411 647),243-13,243-13 Elephant & Castle to Queen's Park,16:16:00,00:30:00
388,page 64,click (2411 716),236-14,236-14 Stonebridge Park - Elephant & Castle,16:17:00,00:42:00
389,page 64,click (2411 785),227-6,227-6 Stonebridge Park - Elephant & Castle,16:18:00,00:44:00
390,page 64,click (2411 854),207-13,207-13 Harrow & Wealdstone to Elephant & Castle,16:18:00,00:52:00
391,page 65,click (2411 509),233-17,233-17 Elephant & Castle - Harrow & Wealdstone,16:19:00,00:53:00
392,page 65,click (2411 578),222-15,222-15 Elephant & Castle to Queen's Park,16:21:00,00:31:00
393,page 65,click (2411 647),241-14,241-14 Queen's Park to Elephant & Castle,16:21:00,00:30:00
394,page 65,click (2411 716),205-7,205-7 Queen's Park to Elephant & Castle,16:24:00,00:30:00
395,page 65,click (2411 785),225-18,225-18 Elephant & Castle to Queen's Park,16:24:00,00:31:00
396,page 65,click (2411 854),210-14,210-14 Elephant & Castle - Harrow & Wealdstone,16:27:00,00:54:00
397,page 66,click (2411 509),202D-16,202D-16 Elephant & Castle - Stonebridge Park,16:30:00,00:42:00
398,page 66,click (2411 578),221D-17,221D-17 Stonebridge Park - Elephant & Castle,16:32:00,00:44:00
399,page 66,click (2411 647),214-12,214-12 Elephant & Castle to Queen's Park,16:33:00,00:31:00
400,page 66,click (2411 716),212-13,212-13 Harrow & Wealdstone to Elephant & Castle,16:33:00,00:52:00
401,page 66,click (2411 785),211-7,211-7 Stonebridge Park - Elephant & Castle,16:34:00,00:46:00
402,page 66,click (2411 854),223-19,223-19 Queen's Park to Elephant & Castle,16:35:00,00:30:00
403,page 67,click (2411 509),203-6,203-6 Elephant & Castle to Queen's Park,16:36:00,00:31:00
404,page 67,click (2411 578),204-13,204-13 Queen's Park to Elephant & Castle,16:38:00,00:30:00
405,page 67,click (2411 647),226D-17,226D-17 Elephant & Castle - Harrow & Wealdstone,16:39:00,00:55:00
406,page 67,click (2411 716),242D-13,242D-13 Elephant & Castle - Stonebridge Park,16:42:00,00:46:00
407,page 67,click (2411 785),213-13,213-13 Queen's Park to Elephant & Castle,16:43:00,00:30:00
408,page 67,click (2411 854),201D-18,201D-18 Elephant & Castle to Queen's Park,16:44:00,00:31:00
409,page 68,click (2411 509),234-17,234-17 Elephant & Castle - Harrow & Wealdstone,16:47:00,00:55:00
410,page 68,click (2411 578),232-18,232-18 Stonebridge Park - Elephant & Castle,16:48:00,00:42:00
411,page 68,click (2411 647),237D-14,237D-14 Harrow & Wealdstone to Elephant & Castle,16:49:00,00:54:00
412,page 68,click (2411 716),224D-8,224D-8 Stonebridge Park - Elephant & Castle,16:49:00,00:48:00
413,page 68,click (2411 785),235-7,235-7 Elephant & Castle to Queen's Park,16:50:00,00:31:00
414,page 68,click (2411 854),243-14,243-14 Queen's Park to Elephant & Castle,16:52:00,00:30:00
415,page 69,click (2411 509),241-15,241-15 Elephant & Castle to Queen's Park,16:53:00,00:31:00
416,page 69,click (2411 578),205-8,205-8 Elephant & Castle - Harrow & Wealdstone,16:56:00,00:57:00
417,page 69,click (2411 647),222-16,222-16 Queen's Park to Elephant & Castle,16:58:00,00:30:00
418,page 69,click (2411 716),240-15,240-15 Elephant & Castle to Queen's Park,16:59:00,00:31:00
419,page 69,click (2411 785),236-15,236-15 Elephant & Castle - Stonebridge Park,17:02:00,00:42:00
420,page 69,click (2411 854),225-19,225-19 Queen's Park to Elephant & Castle,17:03:00,00:30:00
421,page 70,click (2411 509),227-7,227-7 Elephant & Castle to Queen's Park,17:04:00,00:31:00
422,page 70,click (2411 578),245-17,245-17 Harrow & Wealdstone to Elephant & Castle,17:05:00,00:53:00
423,page 70,click (2411 647),206D-17,206D-17 Stonebridge Park - Elephant & Castle,17:05:00,00:42:00
424,page 70,click (2411 716),231-10,231-10 Stonebridge Park - Elephant & Castle,17:06:00,00:47:00
425,page 70,click (2411 785),223-20,223-20 Elephant & Castle to Queen's Park,17:07:00,00:33:00
426,page 70,click (2411 854),214-13,214-13 Queen's Park to Elephant & Castle,17:09:00,00:30:00
427,page 71,click (2411 509),204-16,204-16 Elephant & Castle - Harrow & Wealdstone,17:10:00,00:54:00
428,page 71,click (2411 578),207-14,207-14 Elephant & Castle to Queen's Park,17:13:00,00:31:00
429,page 71,click (2411 647),203-7,203-7 Queen's Park to Elephant & Castle,17:15:00,00:30:00
430,page 71,click (2411 716),213-14,213-14 Elephant & Castle - Harrow & Wealdstone,17:16:00,00:56:00
431,page 71,click (2411 785),233-18,233-18 Harrow & Wealdstone to Elephant & Castle,17:18:00,00:55:00
432,page 71,click (2411 854),221D-18,221D-18 Elephant & Castle - Stonebridge Park,17:19:00,00:47:00
433,page 72,click (2411 509),201D-19,201D-19 Queen's Park to Elephant & Castle,17:20:00,00:30:00
434,page 72,click (2411 578),211-8,211-8 Elephant & Castle to Queen's Park,17:22:00,00:31:00
435,page 72,click (2411 647),202D-17,202D-17 Stonebridge Park - Elephant & Castle,17:22:00,00:42:00
436,page 72,click (2411 716),243-15,243-15 Elephant & Castle - Harrow & Wealdstone,17:24:00,00:57:00
437,page 72,click (2411 785),210-15,210-15 Harrow & Wealdstone to Elephant & Castle,17:25:00,00:54:00
438,page 72,click (2411 854),235-8,235-8 Queen's Park to Elephant & Castle,17:25:00,00:30:00
439,page 73,click (2411 509),212-14,212-14 Elephant & Castle to Queen's Park,17:27:00,00:31:00
440,page 73,click (2411 578),222-17,222-17 Elephant & Castle - Stonebridge Park,17:30:00,00:45:00
441,page 73,click (2411 647),241-16,241-16 Queen's Park to Elephant & Castle,17:30:00,00:31:00
442,page 73,click (2411 716),232-19,232-19 Elephant & Castle to Queen's Park,17:33:00,00:31:00
443,page 73,click (2411 785),225-20,225-20 Elephant & Castle to Queen's Park,17:36:00,00:31:00
444,page 73,click (2411 854),240-16,240-16 Queen's Park to Elephant & Castle,17:37:00,00:30:00
445,page 74,click (2411 509),242D-14,242D-14 Stonebridge Park - Elephant & Castle,17:37:00,00:44:00
446,page 74,click (2411 578),226D-18,226D-18 Harrow & Wealdstone to Elephant & Castle,17:38:00,00:52:00
447,page 74,click (2411 647),224D-9,224D-9 Elephant & Castle - Harrow & Wealdstone,17:39:00,00:55:00
448,page 74,click (2411 716),227-8,227-8 Queen's Park to Elephant & Castle,17:40:00,00:30:00
449,page 74,click (2411 785),214-14,214-14 Elephant & Castle to Queen's Park,17:42:00,00:31:00
450,page 74,click (2411 854),237D-15,237D-15 Elephant & Castle - Stonebridge Park,17:44:00,00:42:00
451,page 75,click (2411 509),223-21,223-21 Queen's Park to Elephant & Castle,17:46:00,00:30:00
452,page 75,click (2411 578),203-8,203-8 Elephant & Castle - Harrow & Wealdstone,17:47:00,00:55:00
453,page 75,click (2411 647),206D-18,206D-18 Elephant & Castle to Queen's Park,17:49:00,00:30:00
454,page 75,click (2411 716),234-18,234-18 Harrow & Wealdstone to Elephant & Castle,17:49:00,00:52:00
455,page 75,click (2411 785),201D-20,201D-20 Elephant & Castle to Queen's Park,17:52:00,00:31:00
456,page 75,click (2411 854),236-16,236-16 Stonebridge Park - Elephant & Castle,17:52:00,00:43:00
457,page 76,click (2411 509),231-11,231-11 Elephant & Castle - Harrow & Wealdstone,17:55:00,00:58:00
458,page 76,click (2411 578),207-15,207-15 Queen's Park to Elephant & Castle,17:55:00,00:30:00
459,page 76,click (2411 647),205-9,205-9 Harrow & Wealdstone to Elephant & Castle,17:56:00,00:55:00
460,page 76,click (2411 716),211-9,211-9 Queen's Park to Elephant & Castle,17:57:00,00:30:00
461,page 76,click (2411 785),235-9,235-9 Elephant & Castle to Queen's Park,17:57:00,00:31:00
462,page 76,click (2411 854),245-18,245-18 Elephant & Castle - Stonebridge Park,18:00:00,00:43:00
463,page 77,click (2411 509),212-15,212-15 Queen's Park to Elephant & Castle,18:03:00,00:31:00
464,page 77,click (2411 578),241-17,241-17 Elephant & Castle to Queen's Park,18:03:00,00:31:00
465,page 77,click (2411 647),2020-18,2020-18 Elephant & Castle to Queen's Park,18:06:00,00:31:00
466,page 77,click (2411 716),204-17,204-17 Harrow & Wealdstone to Elephant & Castle,18:07:00,00:52:00
467,page 77,click (2411 785),232-20,232-20 Queen's Park to Elephant & Castle,18:09:00,00:30:00
468,page 77,click (2411 854),240-17,240-17 Elephant & Castle - Harrow & Wealdstone,18:09:00,00:55:00
469,page 78,click (2411 509),227-9,227-9 Elephant & Castle - Stonebridge Park,18:12:00,00:45:00
470,page 78,click (2411 578),225-21,225-21 Queen's Park to Elephant & Castle,18:15:00,00:30:00
471,page 78,click (2411 647),233-19,233-19 Elephant & Castle to Queen's Park,18:15:00,00:31:00
472,page 78,click (2411 716),214-15,214-15 Queen's Park to Elephant & Castle,18:18:00,00:30:00
473,page 78,click (2411 785),213-15,213-15 Harrow & Wealdstone to Elephant & Castle,18:18:00,00:52:00
474,page 78,click (2411 854),223-22,223-22 Elephant & Castle - Harrow & Wealdstone,18:18:00,00:54:00
475,page 79,click (2411 509),221D-19,221D-19 Stonebridge Park - Elephant & Castle,18:20:00,00:45:00
476,page 79,click (2411 578),210-16,210-16 Elephant & Castle to Queen's Park,18:21:00,00:31:00
477,page 79,click (2411 647),206D-19,206D-19 Queen's Park to Elephant & Castle,18:24:00,00:30:00
478,page 79,click (2411 716),242D-15,242D-15 Elephant & Castle - Stonebridge Park,18:24:00,00:44:00
479,page 79,click (2411 785),243-16,243-16 Harrow & Wealdstone to Elephant & Castle,18:25:00,00:52:00
480,page 79,click (2411 854),201D-21,201D-21 Queen's Park to Elephant & Castle,18:27:00,00:30:00
481,page 80,click (2411 578),207-16,207-16 Elephant & Castle to Queen's Park,18:27:00,00:31:00
482,page 80,click (2411 647),211-10,211-10 Elephant & Castle - Harrow & Wealdstone,18:30:00,00:54:00
483,page 80,click (2411 716),226D-19,226D-19 Elephant & Castle - Stonebridge Park,18:32:00,00:47:00
484,page 80,click (2411 785),235-10,235-10 Queen's Park to Elephant & Castle,18:32:00,00:30:00
485,page 80,click (2411 854),212-16,212-16 Elephant & Castle to Queen's Park,18:35:00,00:31:00
486,page 80,click (2411 923),236-17,236-17 Elephant & Castle to Queen's Park,18:38:00,00:31:00
487,page 81,click (2411 578),241-18,241-18 Queen's Park to Elephant & Castle,18:38:00,00:30:00
488,page 81,click (2411 647),224D-10,224D-10 Harrow & Wealdstone to Elephant & Castle,18:38:00,00:55:00
489,page 81,click (2411 716),237D-16,237D-16 Stonebridge Park - Elephant & Castle,18:39:00,00:41:00
490,page 81,click (2411 785),232-21,232-21 Elephant & Castle - Stonebridge Park,18:41:00,00:46:00
491,page 81,click (2411 854),202D-19,202D-19 Queen's Park to Elephant & Castle,18:44:00,00:30:00
492,page 81,click (2411 923),234-19,234-19 Elephant & Castle - Harrow & Wealdstone,18:44:00,00:56:00
493,page 82,click (2411 578),225-22,225-22 Elephant & Castle to Queen's Park,18:47:00,00:30:00
494,page 82,click (2411 647),245-19,245-19 Stonebridge Park - Elephant & Castle,18:47:00,00:42:00
495,page 82,click (2411 716),203-9,203-9 Harrow & Wealdstone to Elephant & Castle,18:49:00,00:56:00
496,page 82,click (2411 785),214-16,214-16 Elephant & Castle - Stonebridge Park,18:50:00,00:44:00
497,page 82,click (2411 854),205-10,205-10 Elephant & Castle to Queen's Park,18:53:00,00:30:00
498,page 82,click (2411 923),233-20,233-20 Queen's Park to Elephant & Castle,18:53:00,00:30:00
499,page 83,click (2411 578),206D-20,206D-20 Elephant & Castle - Stonebridge Park,18:56:00,00:44:00
500,page 83,click (2411 647),231-12,231-12 Harrow & Wealdstone to Elephant & Castle,18:56:00,00:53:00
501,page 83,click (2411 716),210-17,210-17 Queen's Park to Elephant & Castle,18:56:00,00:31:00
502,page 83,click (2411 785),201D-22,201D-22 Elephant & Castle to Queen's Park,18:58:00,00:30:00
503,page 83,click (2411 854),204-18,204-18 Elephant & Castle - Harrow & Wealdstone,19:01:00,00:53:00
504,page 83,click (2411 923),235-11,235-11 Elephant & Castle - Stonebridge Park,19:04:00,00:47:00
505,page 84,click (2411 578),207-17,207-17 Queen's Park to Elephant & Castle,19:05:00,00:32:00
506,page 84,click (2411 647),240-18,240-18 Harrow & Wealdstone to Elephant & Castle,19:07:00,00:53:00
507,page 84,click (2411 716),221D-20,221D-20 Elephant & Castle to Queen's Park,19:07:00,00:30:00
508,page 84,click (2411 785),212-17,212-17 Queen's Park to Elephant & Castle,19:09:00,00:32:00
509,page 84,click (2411 854),241-19,241-19 Elephant & Castle to Queen's Park,19:10:00,00:31:00
510,page 84,click (2411 509),213-16,213-16 Elephant & Castle - Stonebridge Park,19:13:00,00:41:00
511,page 85,click (2411 578),2020-20,2020-20 Elephant & Castle - Harrow & Wealdstone,19:16:00,00:53:00
512,page 85,click (2411 647),236-18,236-18 Queen's Park to Waterloo,19:16:00,00:31:00
513,page 85,click (2411 716),223-23,223-23 Harrow & Wealdstone to Elephant & Castle,19:19:00,00:53:00
514,page 85,click (2411 785),243-17,243-17 Elephant & Castle - Stonebridge Park,19:19:00,00:46:00
515,page 85,click (2411 854),2420-16,2420-16 Stonebridge Park - Elephant & Castle,19:22:00,00:42:00
516,page 86,click (2411 509),237D-17,237D-17 Elephant & Castle to Queen's Park,19:23:00,00:30:00
517,page 86,click (2411 578),225-23,225-23 Queen's Park to Elephant & Castle,19:23:00,00:30:00
518,page 86,click (2411 647),233-21,233-21 Elephant & Castle - Stonebridge Park,19:27:00,00:42:00
519,page 86,click (2411 716),205-11,205-11 Queen's Park to Elephant & Castle,19:27:00,00:30:00
520,page 86,click (2411 785),210-18,210-18 Elephant & Castle to Queen's Park,19:30:00,00:30:00
521,page 86,click (2411 854),211-11,211-11 Harrow & Wealdstone to Elephant & Castle,19:34:00,00:53:00
522,page 87,click (2411 509),245-20,245-20 Elephant & Castle - Harrow & Wealdstone,19:34:00,00:53:00
523,page 87,click (2411 578),214-17,214-17 Stonebridge Park - Elephant & Castle,19:37:00,00:41:00
524,page 87,click (2411 647),201D-23,201D-23 Queen's Park to Elephant & Castle,19:38:00,00:29:00
525,page 87,click (2411 716),224D-11,224D-11 Elephant & Castle to Queen's Park,19:38:00,00:30:00
526,page 87,click (2411 785),207-18,207-18 Elephant & Castle - Stonebridge Park,19:42:00,00:42:00
527,page 87,click (2411 854),221D-21,221D-21 Queen's Park to Elephant & Castle,19:45:00,00:29:00
528,page 88,click (2411 509),212-18,212-18 Elephant & Castle to Queen's Park,19:46:00,00:30:00
529,page 88,click (2411 578),234-20,234-20 Harrow & Wealdstone to Elephant & Castle,19:49:00,00:53:00
530,page 88,click (2411 647),203-10,203-10 Elephant & Castle - Harrow & Wealdstone,19:49:00,00:53:00
531,page 88,click (2411 716),206D-21,206D-21 Stonebridge Park - Elephant & Castle,19:50:00,00:43:00
532,page 88,click (2411 785),241-20,241-20 Queen's Park to Elephant & Castle,19:53:00,00:29:00
533,page 88,click (2411 854),231-13,231-13 Elephant & Castle to Queen's Park,19:53:00,00:30:00
534,page 89,click (2411 509),225-24,225-24 Elephant & Castle - Stonebridge Park,19:57:00,00:45:00
535,page 89,click (2411 578),237D-18,237D-18 Queen's Park to Elephant & Castle,20:00:00,00:29:00
536,page 89,click (2411 647),205-12,205-12 Elephant & Castle to Queen's Park,20:00:00,00:30:00
537,page 89,click (2411 716),204-19,204-19 Harrow & Wealdstone to Elephant & Castle,20:04:00,00:53:00
538,page 89,click (2411 785),240-19,240-19 Elephant & Castle - Harrow & Wealdstone,20:04:00,00:53:00
539,page 89,click (2411 854),213-17,213-17 Stonebridge Park - Elephant & Castle,20:05:00,00:44:00
540,page 90,click (2411 509),210-19,210-19 Queen's Park to Elephant & Castle,20:08:00,00:29:00
541,page 90,click (2411 578),242D-17,242D-17 Elephant & Castle to Queen's Park,20:08:00,00:30:00
542,page 90,click (2411 647),201D-24,201D-24 Elephant & Castle - Stonebridge Park,20:12:00,00:45:00
543,page 90,click (2411 716),223-24,223-24 Elephant & Castle - Harrow & Wealdstone,20:15:00,00:54:00
544,page 90,click (2411 785),224D-12,224D-12 Queen's Park to Elephant & Castle,20:15:00,00:29:00
